atualizacao,codigo,link,prj_brazil,prj_instituicao,prj_titulo,prj_valor
220430,agropolis_220430_4_304,https://www.agropolis-fondation.fr/Developpement-de-bioreacteurs-vegetaux-et-de-technologies-amplicon-VIGS-dans-1425,Y,agropolis,Viral-based plant biotech in monocots,Budgetallocated:44500€
220430,agropolis_220430_4_305,https://www.agropolis-fondation.fr/Developper-un-cadre-statistique-d-analyse-des-interactions-genotype,Y,agropolis,Genotype x environment interactions in plant populations,Budgetallocated:4555.2€
220430,agropolis_220430_4_306,https://www.agropolis-fondation.fr/Diversification-of-crops-mixed-cropping-and-risk-management-in-smallholder,Y,agropolis,DiverCrop,Budgetallocated:19980€
220430,agropolis_220430_4_307,https://www.agropolis-fondation.fr/Diversification-processes-in-fig-and-olive-varieties-in-Morocco-an,Y,agropolis,FigOlivDiv,Budgetallocated:75979.97€
220430,agropolis_220430_4_308,https://www.agropolis-fondation.fr/Diversity-of-varieties-and-farming-systems-as-an-asset-of-Mediterranean,Y,agropolis,ClimOliveMed,Budgetallocated:430000€
220430,agropolis_220430_4_309,https://www.agropolis-fondation.fr/Domesticating-the-first-MANganese-Hyperaccumulator-Crop,Y,agropolis,DOMANHYC,Budgetallocated:19980€
220430,agropolis_220430_4_310,https://www.agropolis-fondation.fr/Domesticating-the-first-MANganese-Hyperaccumulator-Crop-1620,Y,agropolis,DOMANHYC,Budgetallocated:19980€
220430,agropolis_220430_4_311,https://www.agropolis-fondation.fr/Domestication-and-sexual-dimorphism-from-the-perspective-of-the-male,Y,agropolis,Male domestics,Budgetallocated:39520€
220430,agropolis_220430_4_312,https://www.agropolis-fondation.fr/Drought-and-salinity-tolerance-in-rice-Oryza-sativa-L-cell-biology-ap-proaches,Y,agropolis,Drought and salinity tolerance in rice (Oryza sativa L.),Budgetallocated:10000€
220430,agropolis_220430_4_313,https://www.agropolis-fondation.fr/Drought-and-temperature-stress-adaptation-in-Robusta-coffee-from-candidate,Y,agropolis,CLIMCOFFEA,Budgetallocated:45000€
220430,agropolis_220430_4_314,https://www.agropolis-fondation.fr/Dynamics-and-evolution-of-life-history-traits-in-plant-pathogens-and-pests,Y,agropolis,Modelling plant enemies adaptation,Budgetallocated:19682.6177€
220430,agropolis_220430_4_315,https://www.agropolis-fondation.fr/Dynamics-of-Soil-Carbon-Sequestration-in-Tropical-and-Temperate-Agricultural-1634,Y,agropolis,DSCATT,Budgetallocated:1000000€
220430,agropolis_220430_4_316,https://www.agropolis-fondation.fr/Dynamics-of-Soil-Carbon-Sequestration-in-Tropical-and-Temperate-Agricultural,Y,agropolis,DSCATT,Budgetallocated:1000000€
220430,agropolis_220430_4_317,https://www.agropolis-fondation.fr/Dynamics-of-the-rice-genome-in-response-to-environmental-stress-transpositional,Y,agropolis,AWARD,Budgetallocated:7560€
220430,agropolis_220430_4_318,https://www.agropolis-fondation.fr/Dynamique-du-genome-du-riz-en-reponse-a-des-stress-environnementaux-activation,Y,agropolis,Genomic response of rice to environmental variation.,Budgetallocated:7020€
220430,agropolis_220430_4_319,https://www.agropolis-fondation.fr/E-SPACE-Improving-epidemiosurveillance-of-Mediterranean-and-tropical-plant,Y,agropolis,E-SPACE,Budgetallocated:900000€
220430,agropolis_220430_4_320,https://www.agropolis-fondation.fr/Ecohydrology-of-agricultural-open-channels-for-ecoABSYS-services-assessment,Y,agropolis,AgriChannels,Budgetallocated:19000€
220430,agropolis_220430_4_321,https://www.agropolis-fondation.fr/Ecological-services-of-legumes-in-cereal-cropping-systems-under-water-and,Y,agropolis,FABATROPIMED,Budgetallocated:5406.94€
220430,agropolis_220430_4_322,https://www.agropolis-fondation.fr/Ecological-services-of-vegetables-for-biochemical-nitrogen-and-phosphorus,Y,agropolis,FABATROPIMED,Budgetallocated:1000000€
220430,agropolis_220430_4_323,https://www.agropolis-fondation.fr/Ecological-Sustainability-Engineering-Change,Y,agropolis,,Budgetallocated:15000€
220430,agropolis_220430_4_324,https://www.agropolis-fondation.fr/Ecological-Sustainability-Engineering-Change-1558,Y,agropolis,Ad hoc support,Budgetallocated:15000€
220430,agropolis_220430_4_325,https://www.agropolis-fondation.fr/Ecological-theories-and-Control-methods-for-the-Optimization-of-West-african-1596,Y,agropolis,Ecow,Budgetallocated:20000€
220430,agropolis_220430_4_326,https://www.agropolis-fondation.fr/Ecological-theories-and-Control-methods-for-the-Optimization-of-West-african,Y,agropolis,Ecow,Budgetallocated:20000€
220430,agropolis_220430_4_327,https://www.agropolis-fondation.fr/Ecology-and-evolution-infectious-Diseases-conference-2020,Y,agropolis,Ad hoc support : EEID2020,Budgetallocated:5400€
220430,agropolis_220430_4_328,https://www.agropolis-fondation.fr/Impacts-of-agropolymers-on-germination-and-root-development-in-plants,Y,agropolis,Effet de bio-stimulant en agriculture,Budgetallocated:93300€
220430,agropolis_220430_4_329,https://www.agropolis-fondation.fr/EFFICHOICE,Y,agropolis,EFFICHOICE,Budgetallocated:0€
220430,agropolis_220430_4_330,https://www.agropolis-fondation.fr/Elucidation-of-mechanism-for-ammonium-toxicity-caused-by-nitrate-sensor-NRT1-1,Y,agropolis,NRT1.1-induced ammonium toxicity,Budgetallocated:10800€
220430,agropolis_220430_4_331,https://www.agropolis-fondation.fr/Elucidation-of-mechanism-for-ammonium-toxicity-caused-by-nitrate-sensor-NRT1-1-1517,Y,agropolis,NRT1.1-induced ammonium toxicity,Budgetallocated:10800€
220430,agropolis_220430_4_332,https://www.agropolis-fondation.fr/Embedding-farmers-knowledge-into-a-decision-makers-modelling-of-land-reform-in,Y,agropolis,Ad hoc support : Farmer’s knowledge in Senegalese Land Reform,Budgetallocated:23579€
220430,agropolis_220430_4_333,https://www.agropolis-fondation.fr/Endogenous-virus-markers-and-plant-genome-NGS-sequencing-to-address-Musa,Y,agropolis,BforBB,Budgetallocated:110000€
220430,agropolis_220430_4_334,https://www.agropolis-fondation.fr/Enhancement-of-native-Arbuscular-Mycorrhizae-Fungi-AMF-for-adaptation-to,Y,agropolis,Enhancement of native Arbuscular Mycorrhizae Fungi (AMF) for adaptation to drought spell and sustainable yield increase in small holder farmers’ fields,Budgetallocated:10000€
220430,agropolis_220430_4_335,https://www.agropolis-fondation.fr/Enhancement-of-native-Arbuscular-Mycorrhizae-Fungi-AMF-for-adaptation-to-1574,Y,agropolis,Enhancement of native Arbuscular Mycorrhizae Fungi (AMF) for adaptation to drought spell and sustainable yield increase in small holder farmers’ fields,Budgetallocated:10000€
220430,agropolis_220430_4_336,https://www.agropolis-fondation.fr/Enhancement-of-native-Arbuscular-Mycorrhizae-Fungi-AMF-for-adaptation-to-1107,Y,agropolis,Enhancement of native Arbuscular Mycorrhizae Fungi (AMF) for adaptation to drought spell and sustainable yield increase in small holder farmers’ fields,Budgetallocated:10000€
220430,agropolis_220430_4_337,https://www.agropolis-fondation.fr/Enhancement-of-native-Arbuscular-Mycorrhizae-Fungi-AMF-for-adaptation-to-1575,Y,agropolis,Enhancement of native Arbuscular Mycorrhizae Fungi (AMF) for adaptation to drought spell and sustainable yield increase in small holder farmers’ fields.,Budgetallocated:10000€
220430,agropolis_220430_4_338,https://www.agropolis-fondation.fr/Enhancing-Modelling-Skills-for-Agronomists-and-Crop-Scientists-1498,Y,agropolis,EMSACS,Budgetallocated:147800€
220430,agropolis_220430_4_339,https://www.agropolis-fondation.fr/Ensuring-the-future-of-perennial-crops-in-Southeast-Asia-in-a-context-of-gobal,Y,agropolis,MANGGIS,Budgetallocated:21555€
220430,agropolis_220430_4_340,https://www.agropolis-fondation.fr/Ensuring-the-future-of-perennial-crops-in-Southeast-Asia-in-a-context-of-gobal-1636,Y,agropolis,MANGGIS,Budgetallocated:21555€
220430,agropolis_220430_4_341,https://www.agropolis-fondation.fr/Epidemiological-surveillance-of-Ralstonia-solanacearum-causal-agent-of,Y,agropolis,Ralstotracing,Budgetallocated:180000€
220430,agropolis_220430_4_342,https://www.agropolis-fondation.fr/Establishing-a-European-West-African-Sorghum-research-network-to-foster-sorghum,Y,agropolis,Ad hoc support : SORGNET,Budgetallocated:6000€
220430,agropolis_220430_4_343,https://www.agropolis-fondation.fr/Establishment-of-a-new-platform-for-the-analysis-of-the-oxygen-isotopic-ratio,Y,agropolis,180-Plat,Budgetallocated:19990€
220430,agropolis_220430_4_344,https://www.agropolis-fondation.fr/Establishment-of-a-new-platform-for-the-analysis-of-the-oxygen-isotopic-ratio-1617,Y,agropolis,180-Plat,Budgetallocated:19990€
220430,agropolis_220430_4_345,https://www.agropolis-fondation.fr/EUCARPIA-Genetic-Resources-2017,Y,agropolis,EUCARPIA,Budgetallocated:13608€
220430,agropolis_220430_4_346,https://www.agropolis-fondation.fr/EUCARPIA-Genetic-Resources-2017-1565,Y,agropolis,Ad hoc support : EUCARPIA,Budgetallocated:13608€
220430,agropolis_220430_4_347,https://www.agropolis-fondation.fr/Euro-mediterranean-symposium-on-fruit-and-vegetable-processing-2016,Y,agropolis,Ad hoc support,Budgetallocated:10000€
220430,agropolis_220430_4_348,https://www.agropolis-fondation.fr/European-Coffee-Science-Master,Y,agropolis,Ad hoc support : Master Coffee Science,Budgetallocated:1000€
220430,agropolis_220430_4_349,https://www.agropolis-fondation.fr/Evaluation-of-CAP-2015-2020-and-taking-action,Y,agropolis,CAPtion,Budgetallocated:19967€
220430,agropolis_220430_4_350,https://www.agropolis-fondation.fr/Evaluation-de-la-taille-et-de-la-vitesse-des-gouttes-avec-adjuvants,Y,agropolis,Applicabilité d’un adjuvant anti-dérive,Budgetallocated:32042.5€
220430,agropolis_220430_4_351,https://www.agropolis-fondation.fr/Evidence-based-synthesis-of-the-impacts-of-agricultural-transition-and,Y,agropolis,Agri-TE,Budgetallocated:60000€
220430,agropolis_220430_4_352,https://www.agropolis-fondation.fr/Exchange-and-use-of-genetic-resources-for-food-and-agriculture,Y,agropolis,Ad hoc support : ExUse - GRFA,Budgetallocated:30000€
220430,agropolis_220430_4_353,https://www.agropolis-fondation.fr/Experimental-assessment-of-2D-flow-velocity-fields-induced-by-plant,Y,agropolis,EcoFlow,Budgetallocated:19996€
220430,agropolis_220430_4_354,https://www.agropolis-fondation.fr/Experimental-assessment-of-2D-flow-velocity-fields-induced-by-plant-1616,Y,agropolis,EcoFlow,Budgetallocated:19996€
220430,agropolis_220430_4_355,https://www.agropolis-fondation.fr/Explanation-of-a-conceptual-framework-that-can-be-used-for-the-analysis-and,Y,agropolis,Ad hoc support : Cadre conceptuel Surfood,Budgetallocated:200000€
220430,agropolis_220430_4_356,https://www.agropolis-fondation.fr/Exploration-of-the-genetic-variability-of-peach-phenolic-and-triterpenoid-com,Y,agropolis,MoniBref,Budgetallocated:49982€
220430,agropolis_220430_4_357,https://www.agropolis-fondation.fr/Exploring-a-gene-inducible-ABSYS-for-functional-studies-related-to-flowering,Y,agropolis,GenFun,Budgetallocated:19915€
220430,agropolis_220430_4_358,https://www.agropolis-fondation.fr/Exploring-a-gene-inducible-system-for-functional-studies-related-to-flowering,Y,agropolis,GenFun,Budgetallocated:19915€
220430,agropolis_220430_4_359,https://www.agropolis-fondation.fr/Exploring-the-impacts-of-biodiversity-offsetting-schemes-for-mining-operations,Y,agropolis,Tridom ABM,Budgetallocated:30000€
220430,agropolis_220430_4_360,https://www.agropolis-fondation.fr/F-V-Processing-2020-Third-Symposium-on-Fruit-and-Vegetable-Processing-1670,Y,agropolis,Ad hoc support : F&V Processing 2020,Budgetallocated:4000€
220430,agropolis_220430_4_361,https://www.agropolis-fondation.fr/Farming-ABSYS-Design-Symposium-Designing-Climate-Smart-Agricultural-ABSYSs-for,Y,agropolis,Ad hoc support : FSD,Budgetallocated:10000€
220430,agropolis_220430_4_362,https://www.agropolis-fondation.fr/FAST-ADAPTation-of-stone-fruit-to-pesticide-reduction-with-digital-phenotyping,Y,agropolis,FASTADAPT,Budgetallocated:20000€
220430,agropolis_220430_4_363,https://www.agropolis-fondation.fr/First-Molecular-Biology-and-Plant-Genetics-Workshop-in-West-Africa,Y,agropolis,Ad hoc support,Budgetallocated:4160€
220430,agropolis_220430_4_364,https://www.agropolis-fondation.fr/FLORIMAIZE-Role-of-florigen-proteins-in-maize-developmental-reprogramming-under,Y,agropolis,Florimaize,Budgetallocated:169000€
220430,agropolis_220430_4_365,https://www.agropolis-fondation.fr/Folates-behavior-during-the-soaking-cooking-process-of-cowpea-seeds,Y,agropolis,VITAMINCOWPEA,Budgetallocated:5022€
220430,agropolis_220430_4_366,https://www.agropolis-fondation.fr/Folates-behavior-during-the-soaking-cooking-process-of-cowpea-seeds-1522,Y,agropolis,VITAMINCOWPEA,Budgetallocated:5022€
220430,agropolis_220430_4_367,https://www.agropolis-fondation.fr/food-security-in-the-Mediterranean-area-in-2030-qualitative-and-quantitative,Y,agropolis,SAMAQQ 2030,Budgetallocated:28982.44€
220430,agropolis_220430_4_368,https://www.agropolis-fondation.fr/FOODSCAPE,Y,agropolis,FOODSCAPE,Budgetallocated:300000€
220430,agropolis_220430_4_369,https://www.agropolis-fondation.fr/For-the-land-and-the-people-legumes-at-the-heart-of-innovation-2nd-French,Y,agropolis,Ad hoc support : RFL2,Budgetallocated:10000€
220430,agropolis_220430_4_370,https://www.agropolis-fondation.fr/Forest-restoration-by-smallholders-in-the-Eastern-Amazon-how-to-improve-the,Y,agropolis,REFLORAMAZ,Budgetallocated:50000€
220430,agropolis_220430_4_371,https://www.agropolis-fondation.fr/FORests-and-ECological-intensification-of-Agricultural-ABSYSs,Y,agropolis,Forecast,Budgetallocated:170000€
220430,agropolis_220430_4_372,https://www.agropolis-fondation.fr/Plant-Biology-and-Plant-Breeding,Y,agropolis,Ad hoc support : Workshop Franco-Taiwanais,Budgetallocated:8320€
220430,agropolis_220430_4_373,https://www.agropolis-fondation.fr/From-the-product-idea-to-the-Goodfood-factory-ou-EFood-ou-BeFood,Y,agropolis,Goodfood,Budgetallocated:10000€
220430,agropolis_220430_4_374,https://www.agropolis-fondation.fr/Furanic-acid-F2-FuFA-F2-from-Hevea-brasiliensis-latex-Toward-a-transition-to-an,Y,agropolis,Sustainable Fufactive,Budgetallocated:67500€
220430,agropolis_220430_4_375,https://www.agropolis-fondation.fr/GCARD-2010,Y,agropolis,GCARD 2010,Budgetallocated:110000€
220430,agropolis_220430_4_376,https://www.agropolis-fondation.fr/Analysis-of-Xanthomonas-albilineans-Gene-Expression-During-Sugarcane-Leaf-Scald,Y,agropolis,Albilineans Microarray,Budgetallocated:21340.62€
220430,agropolis_220430_4_377,https://www.agropolis-fondation.fr/Gene-flow-specialization-and-behavior-of-Drosophila-suzukii-an-invasive-insect,Y,agropolis,"Evolutionary potential of Drosophila suzukii, an invasive agricultural pest",Budgetallocated:20000€
220430,agropolis_220430_4_378,https://www.agropolis-fondation.fr/Gene-flow-specialization-and-behavior-of-Drosophila-suzukii-an-invasive-insect-1508,Y,agropolis,"Evolutionary potential of Drosophila suzukii, an invasive agricultural pest",Budgetallocated:20000€
220430,agropolis_220430_4_379,https://www.agropolis-fondation.fr/Generation-Deployment-of-Genome-Edited-Nitrogen-use-Efficient-Rice-Varieties,Y,agropolis,GENERICE,Budgetallocated:237000€
220430,agropolis_220430_4_380,https://www.agropolis-fondation.fr/Generation-Deployment-of-Genome-Edited-Nitrogen-use-Efficient-Rice-Varieties-1590,Y,agropolis,GENERICE,Budgetallocated:237000€
220430,agropolis_220430_4_381,https://www.agropolis-fondation.fr/Genetic-analysis-of-cadmium-accumulation-in-lettuce-Lactuca-sativa,Y,agropolis,Genetic analysis of cadmium in lettuce,Budgetallocated:4532.92€
220430,agropolis_220430_4_382,https://www.agropolis-fondation.fr/Genetic-and-molecular-characterization-of-bud-dormancy-in-apple-deciphering,Y,agropolis,,Budgetallocated:49842€
220430,agropolis_220430_4_383,https://www.agropolis-fondation.fr/Genetic-and-molecular-characterization-of-bud-dormancy-in-apple-deciphering-1536,Y,agropolis,Genetic and molecular characterization of bud dormancy in apple: deciphering candidate gene roles in dormancy regulation,Budgetallocated:49842€
220430,agropolis_220430_4_384,https://www.agropolis-fondation.fr/Genetic-basis-and-agronomic-impacts-of-millet-root-exudation,Y,agropolis,GAREM,Budgetallocated:30000€
220430,agropolis_220430_4_385,https://www.agropolis-fondation.fr/Coffee-genetic-diversity-in-relation-to-drought-tolerance,Y,agropolis,COFDROnet,Budgetallocated:35000€
220430,agropolis_220430_4_386,https://www.agropolis-fondation.fr/Genetic-diversity-of-the-emblematic-food-tree-species-Myristica-fragrans-M,Y,agropolis,NUTMEG,Budgetallocated:19764€
220430,agropolis_220430_4_387,https://www.agropolis-fondation.fr/Genetic-diversity-of-the-emblematic-food-tree-species-Myristica-fragrans-M-1523,Y,agropolis,NUTMEG,Budgetallocated:19764€
